6.697843566085157629e-01,1.913665042526363164e-25
1.201876932815581611e+00,9.817673365976212460e-25
2.156676469645430583e+00,3.868384882430657809e-24
3.869991400721874975e+00,6.515899121017452680e-24
6.944404342726255841e+00,7.112282676263312107e-25
1.246120383272164567e+01,1.157217913171255757e-29
2.236067966337277824e+01,8.979332328110808995e-47
4.012453385081730772e+01,1.472755451891564501e-103
7.200041505815924836e+01,4.279866656227981293e-288
1.291992522036890705e+02,0.000000000000000000e+00
2.318382019952101132e+02,0.000000000000000000e+00
4.160159674889891335e+02,0.000000000000000000e+00
7.465089174965913799e+02,0.000000000000000000e+00
