6.697843566085157629e-01,4.087421033231060453e-29
1.201876932815581611e+00,2.345251475693338187e-28
2.156676469645430583e+00,1.324927111048192651e-27
3.869991400721874975e+00,7.120331021231187271e-27
6.944404342726255841e+00,3.258017778733953551e-26
1.246120383272164567e+01,8.881306868381455288e-26
2.236067966337277824e+01,4.568104305710811115e-26
4.012453385081730772e+01,1.093693578467042350e-28
7.200041505815924836e+01,8.105811433176860138e-39
1.291992522036890705e+02,3.973844360741548431e-73
2.318382019952101132e+02,2.708515920706165329e-185
4.160159674889891335e+02,0.000000000000000000e+00
7.465089174965913799e+02,0.000000000000000000e+00
