6.697843566085157629e-01,3.484516401381374882e-08
1.201876932815581611e+00,2.663913028554331284e-08
2.156676469645430583e+00,2.285037991714682224e-10
3.869991400721874975e+00,1.031189190928816022e-18
6.944404342726255841e+00,2.817779455256707997e-47
1.246120383272164567e+01,6.106525759692025709e-141
2.236067966337277824e+01,0.000000000000000000e+00
4.012453385081730772e+01,0.000000000000000000e+00
7.200041505815924836e+01,0.000000000000000000e+00
1.291992522036890705e+02,0.000000000000000000e+00
2.318382019952101132e+02,0.000000000000000000e+00
4.160159674889891335e+02,0.000000000000000000e+00
7.465089174965913799e+02,0.000000000000000000e+00
