6.697843566085157629e-01,3.733605198112796831e-25
1.201876932815581611e+00,1.321110858227598242e-24
2.156676469645430583e+00,1.573906877703369203e-24
3.869991400721874975e+00,5.632697770409205041e-26
6.944404342726255841e+00,2.527589569243395131e-32
1.246120383272164567e+01,1.867599346324319347e-54
2.236067966337277824e+01,2.079497034083159033e-127
4.012453385081730772e+01,0.000000000000000000e+00
7.200041505815924836e+01,0.000000000000000000e+00
1.291992522036890705e+02,0.000000000000000000e+00
2.318382019952101132e+02,0.000000000000000000e+00
4.160159674889891335e+02,0.000000000000000000e+00
7.465089174965913799e+02,0.000000000000000000e+00
